voice_actor_master_id,follower,"created_at","updated_at","name","description",favourites_count,friends_count,listed_count,"screen_name","profile_image_url",statuses_count,"raw_data"
354,8429,"2016-01-30 20:25:48","2016-01-30 20:25:48","高塚 正也","声のお仕事をしています。
スイーツには目がありません！よって体重が気になる今日この頃です。",0,85,803,"ameno_murakumo","http://pbs.twimg.com/profile_images/601132052637818880/Euy13s4Y_normal.jpg",11512,NULL
355,2239,"2016-01-30 20:25:48","2016-01-30 20:25:48","高橋圭一 ［CERASUS V.W.］","声の仕事をしています。
歌を歌っています。
イベントをプロデュースしています。
楽しい企画大好きです。
どうぞ宜しく！
◆◆
海外ドラマ『レバレッジ シーズン5』レンタル開始☆
エリオット・スペンサー役　
アーケードカードゲーム『ブキガミ』エイムCV etc.",7,287,288,"vocalkei","http://pbs.twimg.com/profile_images/552068016813268994/MOOEuD_C_normal.jpeg",34768,NULL
356,7882,"2016-01-30 20:25:48","2016-01-30 20:25:48","高橋研二","声優です。群馬県出身 【出演作】忍務遂行(葛城太一)鏡界の白雪(猪狩弓人)DRAMAtical Murder(ミズキ)進撃の巨人(サムエル) ちはやふる(坪口広史) 機動戦士ｶﾞﾝﾀﾞﾑＯＯ(紅龍・ﾊﾜｰﾄﾞﾒｲｽﾝ)ストリートファイター４(アベル)",337,787,560,"george0116","http://pbs.twimg.com/profile_images/416248183702843392/rFC_f9wA_normal.jpeg",44473,NULL
357,4602,"2016-01-30 20:25:48","2016-01-30 20:25:48","武虎","【俳優声優ナレーター】ワンピース(ギャッツ)プリズンブレイク（シーノート）ジョジョ（ダイアー）タイタニア(ザーリッシュ・タイタニア)ストIV(豪鬼)遊戯王5D's(ルドガー)SHIROBAKO(大倉)他。宇宙に行きたい｡月の土地購入済み。たこ焼きパーティー『たこ虎会』主催。ファミコン大好き。自宅は駄菓子屋エレメカ満載♪",9,460,328,"taketora0131","http://pbs.twimg.com/profile_images/550140596455620609/LwRPCwh9_normal.jpeg",32346,NULL
358,540307,"2016-01-30 20:25:48","2016-01-30 20:25:48","谷山紀章","声優でGRANRODEO",0,66,15160,"kishownstarmaps","http://pbs.twimg.com/profile_images/631361414284865536/OvnprEVQ_normal.jpg",3874,NULL
359,68880,"2016-01-30 20:25:48","2016-01-30 20:25:48","千葉　繁","俳優・声優＆演出。Ｃ＆Ｏアクターズスタジオ所長。日本工学院八王子専門学校：声優俳優科講師。モーターパラグライダーで大空を飛ぶ事が三度の飯より好きな九州男児です！！( ^ω^)",12,383,3698,"1kamisama1","http://pbs.twimg.com/profile_images/458247327782682624/mPqlrpa1_normal.jpeg",22070,NULL
360,926,"2016-01-30 20:25:48","2016-01-30 20:25:48","千葉 優輝","千葉優輝と申します。 声優やってます。 AMG出身、オフィス薫所属。 不器用ですが、一つ一つ全力でやってます。 やってないってば！/ローガン 宇宙戦艦ヤマト2199/太田健二郎 翡翠の雫/賀茂保典 他 どんなお仕事も喜んで！ フットボール、F1愛好者。スポーツは全般的に好きです。We are NIPPON！",25,221,129,"Yuki_Chiba_","http://pbs.twimg.com/profile_images/512297891625316352/6G0mCsTe_normal.jpeg",23626,NULL
361,17887,"2016-01-30 20:25:48","2016-01-30 20:25:48","茶風林","アニメーションや洋画の吹き替え、テレビ番組のナレーション等、声優、ナレーターをやっております。時々舞台出演もいたします。趣味は庭いじりと車に乗ること。夢はバンデンプラ乗りになる事かな。",15,71,1696,"chafurin","http://pbs.twimg.com/profile_images/1162435100/DVC00026_normal.jpg",2039,NULL
362,8649,"2016-01-30 20:25:48","2016-01-30 20:25:48","津久井《工房や》教生","始めまして、声優を中心に色々と活動している津久井教生です、ニャンちゅうは２４年目を迎えました(^o^)

ホームページ・ブログ・ミクシイ…そして…とうとうツィッターを始めました♪  よろしくニャ〜♪　開始年月１０年５月",52,452,809,"koubouya","http://pbs.twimg.com/profile_images/888551637/k_n-chu0507_normal.jpg",25105,NULL
363,241050,"2016-01-30 20:25:48","2016-01-30 20:25:48","津田健次郎 ラジオを演劇化進行中","津田健次郎（俳優・声優）KENJIRO TSUDA (actor/voice actor) 舞台やアニメや吹替やナレーション等々やってます",3,493,9813,"tsuda_ken","http://pbs.twimg.com/profile_images/599233213114880000/5U8NxNuN_normal.jpg",7042,NULL
364,14655,"2016-01-30 20:25:48","2016-01-30 20:25:48","てらそままさき","俳優、声優",4,3,1281,"terasomasaki","http://pbs.twimg.com/profile_images/628547538392461313/MUOEZaDI_normal.jpg",5042,NULL
365,2486,"2016-01-30 20:25:48","2016-01-30 20:25:48","寺本　勲","職業：声優・ナレーター 所属：青二プロダクション 【BSフジLIVE PRIME NEWS】 平日夜８時〜絶賛生放送中！ いつだって、今が最高なんだぜ♡ フォローはお気軽に！ハマるわよ♡",659,1162,285,"teramotoisao","http://pbs.twimg.com/profile_images/597289238082629633/_gtIM96W_normal.jpg",24347,NULL
366,25195,"2016-01-30 20:25:48","2016-01-30 20:25:48","東地宏樹","はじめまして、東に地球の地と書いて、東地です！ トローチを中心に演劇をしています。声優やCMナレーションなどのお仕事もやらせていただいております。トローチ第三回公演は、2017年1月赤坂レッドシアターにて。再来年の話をすると、鬼はどうしますかね、おじさん。",125,303,1113,"hirokitouchi","http://pbs.twimg.com/profile_images/462303623112716288/dZET7zbF_normal.jpeg",3273,NULL
367,1095,"2016-01-30 20:25:48","2016-01-30 20:25:48","徳本 恭敏 筋トレ酒場","だいたい酒呑んでます(￣▽￣)v アーニーでーす。哀川翔さんからカエル（ケリー）まで、ケンユウオフィスの徳本恭敏です‼ おはよう〜乾杯までの気まぐれツイートですが何卒よろしくお願いしまする〜",41,466,119,"tokuchan777","http://pbs.twimg.com/profile_images/654171224835158016/ryf5rZb7_normal.jpg",32233,NULL
368,1875,"2016-01-30 20:25:48","2016-01-30 20:25:48","鳥海勝美","声優やってます。それと、映画ライターの方も、ただいま絶好調で奮闘中。",0,46,336,"toriumikatsumi","http://pbs.twimg.com/profile_images/845608359/_____normal.jpg",27,NULL
369,1002,"2016-01-30 20:25:48","2016-01-30 20:25:48","中國卓郎","声優の中國卓郎と申します。何処かや何かで喋ったりしております。",0,239,122,"TaQ_Rou","http://pbs.twimg.com/profile_images/684964420674428928/AXRftI01_normal.jpg",14952,NULL
370,13058,"2016-01-30 20:25:48","2016-01-30 20:25:48","中澤まさとも@masatomo_","2/4～14演劇『超綱祈願ササヅカイン 戦いの果てに』上記webにて予約開始！声優として出演！
『セカンドシークレット』千歳知夏
『ハイキュー‼』二口堅治
『夢王国と眠れる100人の王子様』陽影
『ヘタリアTWT』ハットリバー
『シルヴァリオヴェンデッタVO』ルシード
『英国探偵ミステリアThe Crown』ジャック",108,524,553,"masatomo_","http://pbs.twimg.com/profile_images/690838771000999936/BTsaUbdz_normal.jpg",18577,NULL
371,208792,"2016-01-30 20:25:48","2016-01-30 20:25:48","中田譲治","フォローして下さったのも何かの縁。ついでにヘルシング、巌窟王、ケロロ軍曹位はチェケラプリーズ。外画ならスリーハンドレッド、セックス・アンド・ザ・シティもね!",2042,289,8144,"joujinakata123","http://pbs.twimg.com/profile_images/677150100108369920/6KIUbvmC_normal.jpg",36413,NULL
372,1074,"2016-01-30 20:25:48","2016-01-30 20:25:48","中村俊洋@名古屋⇨東京","マウスプロ所属、声優。＇16年1月中日劇場、細川たかしさん中村美律子さん新春特別公演に出演しました！代表作「いぬかみっ！」はけ「ＫＮＤ」No.４「流星花園」和也「ネオアンジェリーク」ディオン「サンレッド」ブルー「ＭＧＯ」兵士Ｈ「映画の科学」ナール。三越劇場「応挙絵噺再幽霊」中日劇場「夫婦善哉」明治座「人形町物語」",44,381,151,"toshi7_7","http://pbs.twimg.com/profile_images/680581641786425346/MaHvIQlS_normal.jpg",8702,NULL
373,938180,"2016-01-30 20:25:48","2016-01-30 20:25:48","中村悠一","チョコボ乗りたいなぁ",4,200,25681,"nakamuraFF11","http://pbs.twimg.com/profile_images/378800000496634606/4f48a47e0add935b7bbaea64a0b8f5b8_normal.jpeg",9815,NULL
374,432696,"2016-01-30 20:25:48","2016-01-30 20:25:48","浪川大輔","いろいろ頑張って生きてます。これからも何とかやっていきたいです。",0,312,13552,"namidai0402","http://pbs.twimg.com/profile_images/490835614174937088/QZ6pajN6_normal.jpeg",2735,NULL
375,9735,"2016-01-30 20:25:48","2016-01-30 20:25:48","奈良徹","奈良徹です。ケンユウオフィス所属 声優のお仕事やらせてもらってます。気楽につぶやいてます♪",0,231,581,"NaraToru","http://pbs.twimg.com/profile_images/1425046561/Nara009_normal.jpg",12932,NULL
376,2393,"2016-01-30 20:25:48","2016-01-30 20:25:48","根本幸多＠ブシドーランス","声優・ナレーター・ハンター。またむねのパパ。愛する鹿島アントラーズの呟き多めです。ワールドトリガー(佐鳥賢)・俺物語(柿谷)・暴れん坊力士松太郎(中沢)・デジモンストーリーサイバースルゥース(ジミィKEN)・メモリーズオフ(佐賀亨)・ゴッドイーター2(プレイヤーボイス3)・Vitaminシリーズ(パウ/カイザー)",336,324,256,"cota_nemoto","http://pbs.twimg.com/profile_images/416077939390697472/BZgrjzN9_normal.jpeg",15249,NULL
377,139287,"2016-01-30 20:25:48","2016-01-30 20:25:48","野島 健児 @いつかどこかの僕について","青二プロダクション所属 声優・ナレーター セルフプロデュースCD「いつかどこかの僕について」3月21日発売 https://t.co/MeTcFbbhYj #nz_itsuboku 1976・3・16 魚 A 身長163 Sサイズ",36,583,7450,"nojimakenji","http://pbs.twimg.com/profile_images/666845113264439296/_FsjkeC4_normal.jpg",14309,NULL
378,148350,"2016-01-30 20:25:48","2016-01-30 20:25:48","野島裕史","◆職業：声優（事務所：シグマ・セブン）
◆趣味：自転車・写真・ボルダリング・ゴルフ・デザイン
◆備考：日中は自転車で活動、夜はビールで活動",2,226,7261,"nojimahirofumi","http://pbs.twimg.com/profile_images/686793358455353344/-9s0QaDh_normal.png",7244,NULL
379,5278,"2016-01-30 20:25:48","2016-01-30 20:25:48","乃村健次","主に声の仕事やってます。Ｎａ・洋画吹替・アニメ・ゲーム…情報解禁になったモノを告知します。『デアデビル』ウィルソン・フィスク(キングピン)、『デュエル・マスターズVSR』江戸川ランボー、『メンタリスト』デニス・アボット、『怪しい伝説』ジェイミー・ハイネマン、『ブレイブルー』テイガー、『十鬼の絆』千岳",2,311,383,"nomukendono","http://pbs.twimg.com/profile_images/1880959306/__iso-2022-jp_B_GyRCJVUlISUkJWsbKEIyMzc2LmpwZw_____normal",1810,NULL
380,619,"2016-01-30 20:25:48","2016-01-30 20:25:48","長谷川俊介","声の仕事してる埼野人(埼玉で野球やる人)です。埼玉とヤクルトスワローズ愛をもっと押し出して行こうかと。埼玉は魅力がなくなんてない！４４位なんてなにかの間違いだ！！ヤクルト全力応援中。目指せ、セ界連覇！そして日本一！！好きな食べ物は焼き鳥です。",30,133,84,"haseshun","http://pbs.twimg.com/profile_images/475524783866515456/4A0PXe_X_normal.jpeg",4292,NULL
381,17,"2016-01-30 20:25:48","2016-01-30 20:25:48","mike","プログラマーです",40,3,0,"mikenekox","http://pbs.twimg.com/profile_images/692920092187889665/HzeX8c2B_normal.jpg",752,NULL
382,117102,"2016-01-30 20:25:48","2016-01-30 20:25:48","羽多野渉 公式","声優・羽多野渉公式Twitterです。羽多野渉（と時々スタッフ）がつぶやきます。 TVアニメ「Dance with Devils」OP 羽多野渉5thシングル「覚醒のAir」発売中！2016年2月7日ライブ開催！",0,0,4836,"hatano_official","http://pbs.twimg.com/profile_images/629986620494643200/VCIuDVl4_normal.jpg",1846,NULL
383,257351,"2016-01-30 20:25:48","2016-01-30 20:25:48","花江 夏樹","声優のお仕事をしています。 「デジモンアドベンチャーtri.」八神太一「スタミュ」星谷悠太 「ヘヴィーオブジェクト」クウェンサー 「機動戦士ガンダム 鉄血のオルフェンズ」ビスケット ｢凪のあすから｣ 先島光 ｢ダイヤのA｣ 小湊春市 等 ゲーム廃人です。ずーっとLOLしてます。",0,252,6366,"hanae0626","http://pbs.twimg.com/profile_images/614278249267400705/iUeTQXJF_normal.jpg",9595,NULL
384,703,"2016-01-30 20:25:48","2016-01-30 20:25:48","馬場圭介","チャリで都内を爆走する人兼青二プロダクション所属声優。
たまに何かつぶやいたり、黙ったり、またつぶやいたり。

http://t.co/IAtnT33sPS",6,71,115,"ba2ksk","http://pbs.twimg.com/profile_images/1583735564/TS3O00090002_normal.jpg",1627,NULL
385,1147,"2016-01-30 20:25:48","2016-01-30 20:25:48","はらさわ晃綺","賢プロダクション所属の声優、はらさわ晃綺です。週末になるとプラモ作りたい病ががが！アニメ『暗殺教室』に村松拓哉 役で出演しています☆観てね♪",78,279,73,"hanasama1204","http://pbs.twimg.com/profile_images/676431450409832448/ZGEwKm3p_normal.jpg",6077,NULL
387,488,"2016-01-30 20:25:48","2016-01-30 20:25:48","布施雅英","声優の布施雅英です。PS2「アルトネリコ」 ライナー・バルセルト /LINEゲーム「ウパルサガ」アルマ 他 /ドラマCD「幻想水滸伝」マッシュ /P-martTV「菜乃花勝負」ナレーション/Webラジオトポロジカル博物館 https://t.co/lcQvCKkBYI /カリスノード スタンダードクラス 講師",77,119,59,"soupnorm","http://pbs.twimg.com/profile_images/677546128825409536/fuqTt-oR_normal.jpg",5182,NULL
388,84721,"2016-01-30 20:25:48","2016-01-30 20:25:48","古川登志夫","声優。文化放送 毎週月曜夜20:30～【青山二丁目劇場】パーソナリティー/オールナイトニッポンモバイル【古川登志夫と平野文のレジェンドナイト】パーソナリティー/【DB超】ピッコロ/【ワンピース】ポートガス・D・エース/【うる星やつら】諸星あたる/【 ワートリ】エネドラ/【コナン】山村/【ガンダム】カイ/【北斗の拳】シン",5731,449,3699,"TOSHIO_FURUKAWA","http://pbs.twimg.com/profile_images/680410904479989761/LcuMrGOj_normal.jpg",15644,NULL
389,63822,"2016-01-30 20:25:48","2016-01-30 20:25:48","古谷 徹 (LINEスタンプ発売中♪)","青二プロ所属の声優です！星飛雄馬/アムロ・レイ/ペガサス星矢/春日恭介/ヤムチャ/タキシード仮面/安室 透/サボなどやってます。質問する前にHPのQ&A見て下さい ♪",232,45,1822,"torushome","http://pbs.twimg.com/profile_images/450219167090634752/saCdQUW1_normal.jpeg",4790,NULL
390,269877,"2016-01-30 20:25:48","2016-01-30 20:25:48","保志総一朗","ぱっぴぃ～☆保志総一朗Twitterです。これからちょっとしたお知らせなど、時々呟いていきたいと思います。ヨロシク～☆",1,115,7424,"HoshiSoichiro","http://pbs.twimg.com/profile_images/2265123286/image_normal.jpg",1034,NULL
391,20778,"2016-01-30 20:25:48","2016-01-30 20:25:48","星野 貴紀","声優の星野貴紀です。お仕事のご依頼、ご相談などはオフィスＰＡＣまで(●'◡'●)ﾉ ガン×ソード（ヴァン役）遊戯王ARC-V（ジャック役）他の出演作はツイプロ参照 https://t.co/iobrITnrRW Enty https://t.co/kuBzJwMmRD",514,617,1216,"Shockhearts777","http://pbs.twimg.com/profile_images/687646186291892224/WPXolJYX_normal.jpg",34997,NULL
392,8353,"2016-01-30 20:25:48","2016-01-30 20:25:48","堀井茶渡＠aka. CHA-DQN","アクロスエンタテインメント所属のDQN役者(俳優兼声優)◆代表作：【やはり俺の青春ラブコメはまちがっている。/戸部翔】、【ハイキュー!!2ndシーズン/川渡瞬己】、【俺たちに翼はない/バニィＤ(土門大輔)】、【エハラマサヒロのパチバラⅡ/番組ナレーション】、【幻影ヲ駆ケル太陽/ラプラス】、【GANGSTA./エド】等々",8,282,382,"chado_horii","http://pbs.twimg.com/profile_images/682972583512289280/uO8WMlTE_normal.jpg",51334,NULL
393,18432,"2016-01-30 20:25:48","2016-01-30 20:25:48","堀川りょう","堀川りょうです。 役者やってます。 ドラゴンボールシリーズ（ベジータ）、名探偵コナン（服部平次）、聖闘士星矢（アンドロメダ瞬）、銀河英雄伝説（ラインハルト）
インタナショナル・メディア学院 学院長",12,63,1292,"ryohorikawa","http://pbs.twimg.com/profile_images/1234344336/horikawa1_normal.jpg",367,NULL
394,849,"2016-01-30 20:25:48","2016-01-30 20:25:48","まえけんの故郷は彩の国さいたま","自由人の『まえけん』こと、前田賢一朗です。イベンターや人材派遣の傍ら、フリーで声優などをやっております。大宮で生まれ大宮で育ち大宮で学んだ根っからの大宮っ子。ワインとピザが好物ですが体型は小柄。しかし内蔵脂肪が気になるお年頃。",361,482,82,"Ken16M","http://pbs.twimg.com/profile_images/577678885313060864/0yhTWJEM_normal.jpeg",15118,NULL
395,8811,"2016-01-30 20:25:48","2016-01-30 20:25:48","まえたけ（前田剛）","俳優、声優、等、幅広く活動中。 「ギャグマンガ日和」太子とかいろいろ、「遊戯王GX」丸藤亮、「ドキドキプリキュア」六花パパ、「カブトボーグ」ロイド安藤、「リボーン」ランチア、等。映画「SP革命編」テロリストで出てます。TV-CM「東京ガス バリューシリーズ」 、映画「愛を積む人」予告編ナレーション等。。",144,334,867,"maetake_","http://pbs.twimg.com/profile_images/1139336761/ore2_normal.jpg",5196,NULL
396,59849,"2016-01-30 20:25:48","2016-01-30 20:25:48","間島淳司","ニーハイ大好き！ いつでも画像、お待ちしてます☆",34,148,3424,"maji_opai","http://pbs.twimg.com/profile_images/670921710267273216/mTZQPxkJ_normal.jpg",13459,NULL
397,1560,"2016-01-30 20:25:48","2016-01-30 20:25:48","増川洋一","ナルトのロックリーなどの声優やってる、料理作り＆犬好きな男です",0,49,259,"youithi","http://pbs.twimg.com/profile_images/1531977937/16379-1_normal.jpg",2545,NULL
398,1885,"2016-01-30 20:25:48","2016-01-30 20:25:48","増谷康紀","声優業、ナレーター業をやっております",0,62,255,"y_masutani","http://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png",1491,NULL
399,32750,"2016-01-30 20:25:48","2016-01-30 20:25:48","増田裕生","まっすんでーす。 俳優・声優など色々やってまーす。E&YのYの方です。 ファンレター等の宛先はブログの方に記載してあります。LINEスタンプ発売中！！",2,159,1818,"masunmasun","http://pbs.twimg.com/profile_images/655248246848143360/NjAeeItG_normal.jpg",3721,NULL
400,43337,"2016-01-30 20:25:48","2016-01-30 20:25:48","松風雅也","松風雅也です(^-^)/コードギアス亡国のアキト最終章公開！機動戦士ガンダム鉄血のオルフェンズ ガエリオ役 シェンムー３始動 3chＴＶＫネットで月曜〜木曜お昼に２時間生放送「ありがとッ！」の司会してます、見てね！((((^-^)",15,45,3104,"matsukazest","http://pbs.twimg.com/profile_images/2289486478/image_normal.jpg",7446,NULL
401,2083,"2016-01-30 20:25:48","2016-01-30 20:25:48","松田健一郎","アーツビジョン所属の声優、松田健一郎と申します。
よろしくお願いします。",6,465,193,"mochimochinomen","http://pbs.twimg.com/profile_images/692218893025308673/0zJzqI0S_normal.jpg",2804,NULL
402,6391,"2016-01-30 20:25:48","2016-01-30 20:25:48","松野太紀","はじめました。
よろしくお願いします。",2,62,734,"taikey1016","http://pbs.twimg.com/profile_images/1713759655/aowvtDdk_normal",641,NULL
403,30717,"2016-01-30 20:25:48","2016-01-30 20:25:48","しょーろー。三浦祥朗(仮)","日本語に難ありかっ！ってね。誤字脱字は許して。あぁ…お腹空いた…。…えっ？！が最近のお気に入り。人気声優？えっ？！",0,178,2101,"pihyoo3","http://pbs.twimg.com/profile_images/3671726110/13c1fcdf1d628f84d2809ea26772f362_normal.jpeg",9192,NULL
404,1175,"2016-01-30 20:25:48","2016-01-30 20:25:48","宮 健一","アズリードカンパニー所属「実は私は」紫々戸獅狼、「城下町のダンデライオン」山本悠二 、「遊戯王５D's」ドラガン、「CR 嘘喰い」斑目貘 、「王様ノ蝶 -Petit-」伏羲、いけるところまで年齢不詳で生きていきたい。趣味は読書とラーメン屋さん巡り。",25,655,73,"38doragan","http://pbs.twimg.com/profile_images/2712954750/db008e6ba31ff3e86990e572a1e21336_normal.jpeg",23340,NULL
405,12588,"2016-01-30 20:25:48","2016-01-30 20:25:48","宮下栄治","アプトプロで声優・ナレーターやってる宮下栄治です。仕事が生きがい！仕事の御依頼は事務所まで。お手紙とか事務所に来ると喜びます(｀・ω・´)フォロー返しは気付いたらしますが、基本的にリプライは致しておりませぬ。何か質問とか投げてくれたら気まぐれで答えます。応援よろしくお願いします(〃・д・) -д-))ﾍﾟｺﾘﾝ",681,7922,766,"EIJI926","http://pbs.twimg.com/profile_images/378800000854599871/7f04f7762cf4b9de31a9e32d675a7169_normal.jpeg",17678,NULL
406,13092,"2016-01-30 20:25:48","2016-01-30 20:25:48","村田 太志","ｱｸﾛｽ所属声優 ﾀｲｼﾑﾗﾀです
[ﾍﾞｲﾋﾞｰｽﾃｯﾌﾟ]丸尾栄一郎
[温泉幼精ﾊｺﾈちゃん]冬哉
[機動戦士ｶﾞﾝﾀﾞﾑ 鉄血のｵﾙﾌｪﾝｽﾞ]ﾉﾙﾊﾞ･ｼﾉ
[ﾀﾞｲﾔのA]麻生尊
[ﾊｲｷｭｰ!!]木葉秋紀
[ﾃﾞｭﾗﾗﾗ×2 結]四十万博人
[ｱｸﾃｨｳﾞﾚｲﾄﾞ]八条司稀
[刀剣乱舞]後藤藤四郎",17,419,620,"chi_lick","http://pbs.twimg.com/profile_images/449874408199311360/FHLmlY-m_normal.jpeg",2985,NULL
407,4221,"2016-01-30 20:25:48","2016-01-30 20:25:48","望月英(向かって右側)","電源非電源脱出何でも大好きゲーム人で元モテ声カフェ店員だった声優、俳優です。アニメ:宇宙戦艦ヤマト2199、PSYCHO-PASS(大和田)アラタカンガタリ(マサヒ)、デュラララ!!×2承 ゲーム:ラングリッサー(リュグナー)映像:安堂ロイド レスは気まぐレッス。個人垢ゆえ所属事務所は一切関係ありませぬ〜",1147,556,220,"ei_mochiduki","http://pbs.twimg.com/profile_images/660511606657298433/wGOSaaGy_normal.jpg",37265,NULL
409,469236,"2016-01-30 20:25:48","2016-01-30 20:25:48","森久保祥太郎","(株)VIMS所属/An's All Stars Vo&G/おにぎりスキッパーズ/I love...MUSTANG/Fatboy twin/PRS Custom22/Gibson Flying V/クエルボ/I W ハーパー/NICKELBACK/Black eyed peas/Rob zombie/Char",52,354,14199,"MorikuBorn","http://pbs.twimg.com/profile_images/1282411408/image_normal.jpg",8812,NULL
410,150554,"2016-01-30 20:25:48","2016-01-30 20:25:48","森田成一","森田成一のTwitterアカウントです。 なんのことはない話、とりとめのない話が徒然なるままにつぶやかれます。 時折、とても美味しそうな画像が連続でUPされますが、それは画像を御覧になった皆様の悶絶する反応を見て、ほくそ笑む為のものです。",11,338,8278,"edokko_dey","http://pbs.twimg.com/profile_images/513522789358120960/06kUhFge_normal.jpeg",11821,NULL
411,3150,"2016-01-30 20:25:48","2016-01-30 20:25:48","森 訓久","特徴：つぶやきベタ。  未だつぶやきベタ継続中。 声優兼演劇集団イヌッコロの名誉顧問で物販部長。",10,283,396,"morinandes","http://pbs.twimg.com/profile_images/1797821210/image_normal.jpg",6919,NULL
412,487141,"2016-01-30 20:25:48","2016-01-30 20:25:48","安元洋貴","とても人に恵まれています。感謝。
きっと人生前借り中。",9,531,15940,"__yasumoto__","http://pbs.twimg.com/profile_images/516177467027894272/R7x5R5Xi_normal.jpeg",27993,NULL
413,186221,"2016-01-30 20:25:48","2016-01-30 20:25:48","山口勝平","声や舞台で芝居する事を生業にしてるだす！布団王国と風呂ろ～んをこよなく愛し、孫悟空やら秀吉やら、さるるるるなモﾉを大絶賛しとる、ちんころこ～まいおっさんﾀﾞｽ～。ヨーダみたいなお爺ちゃんになるのが夢で、東京は大崎西口商店会のご当地キャラ「大崎一番太郎」を溺愛。CV担当しつつ、長浜のひでよしくんの声も狙う野心家さん^^",389,448,6830,"ENma_Dororon","http://pbs.twimg.com/profile_images/689017769501806592/mWEaWemh_normal.jpg",47836,NULL
415,6813,"2016-01-30 20:25:48","2016-01-30 20:25:48","山田真一","俳優・タレントの山田真一です！『ダウンタウンのガキの使いやあらへんで！！』『くりぃむクイズ ミラクル9』『戦国無双』『ネットミラクルショッピング』etc…！あなたのハートに、シンメトリカルドッキング！https://t.co/jbufEwtFoo",1,206,462,"yamada23","http://pbs.twimg.com/profile_images/543015063/yamada1_normal.jpg",20014,NULL
416,127434,"2016-01-30 20:25:48","2016-01-30 20:25:48","山下大輝","新人声優です！！ 今よりもっと！を胸に毎日楽しく全力で駆け抜けていきます！！！肉が好きです。",59,243,4821,"DaiKing_boy","http://pbs.twimg.com/profile_images/683305145480839168/_PfhK0jP_normal.jpg",12319,NULL
417,237902,"2016-01-30 20:25:48","2016-01-30 20:25:48","山寺宏一","声優山寺宏一です。この度Twitterをはじめました!!初心者ですがどうぞ宜しくお願い致します！期間限定になっちゃうかもしれませんが‥何卒宜しくお願い致します！",0,0,7619,"yamachanoha","http://pbs.twimg.com/profile_images/1266878272/yk_normal.jpg",274,NULL
418,45812,"2016-01-30 20:25:48","2016-01-30 20:25:48","山本和臣","山本和臣(やまもとかずとみ)です。声優です。フォローありがとうございます！出演情報や近況をつぶやいております。詳細はhttp://t.co/BswHFQQLx0を見て頂けると嬉しいです。 リプライは全てチェックｂ 質問にはなるべく答えています。身長はリラックマ未満コリラックマ以上です。仲良くして下さい(*´▽｀*)",1,384,2311,"kazutomi_tweet","http://pbs.twimg.com/profile_images/614238154250280960/a5q3gVGI_normal.jpg",17402,NULL
419,219560,"2016-01-30 20:25:48","2016-01-30 20:25:48","吉野裕行","御無沙汰しております。 シグマ・セブンの吉野裕行です。 5年目もつぶやきちゅう。 ひっそりと始めた2012年。 まさかの2013年。2014年ブラジルW杯・2015年 LIVE 燃え尽きた。2016年も修行中…いつだってenjoy〜ハロカツ！",7,0,7688,"_yocchin_______","http://pbs.twimg.com/profile_images/685143982163148801/VaGzT-Vk_normal.jpg",1526,NULL
420,402537,"2016-01-30 20:25:48","2016-01-30 20:25:48","代永翼","botじゃありません、本人です。",0,240,11703,"numanumakapa","http://pbs.twimg.com/profile_images/625224794963755008/ahvbxvuM_normal.jpg",4293,NULL
895,98353,"2016-01-30 20:25:48","2016-01-30 20:25:48","新井里美","声の仕事を愛する、埼玉育ちの食いしん坊、イェイ！初めてのROCKなCD☆★『Friday night Show』発売中。アマゾンさんで買えちゃいます。
ぜーひーっ！

私のホームページも営業中ですhttp://t.co/utnbgYQdOe",9,119,3927,"arai_satomi","http://pbs.twimg.com/profile_images/1671421703/AfgKB_NCMAAtinU_normal.png",2462,NULL
896,1337,"2016-01-30 20:25:48","2016-01-30 20:25:48","池辺久美子","声優・俳優。華大の知りたい！サタデー（ナレーション）いなり、こんこん、恋いろは。（三条京子）幻獣姫（クラーケン ウンディーネ 他）NEWラブプラス（三好英子）あにゃまる探偵 キルミンずぅ（木島タマオ）愛猫カエデとミズキは男の娘です。",96,157,114,"kumikoikebe","http://pbs.twimg.com/profile_images/378800000548227247/115dbfcc20416b5b33db6fefbf8f8cdb_normal.jpeg",3294,NULL
897,35315,"2016-01-30 20:25:48","2016-01-30 20:25:48","井澤詩織","声優の井澤詩織です。
しーちゃんかしーたむって呼んでくれるのが1番嬉しいです。
「井澤」の字を間違われると大変悲しい。

カメラ大好き。
相棒はPENTAX KS1、PENTAX K-r、PENTAXQ、PENTAX MX-1、OLYMPUS PENmini、CASIO EX-ZR20、SONYα5000。",16,264,1996,"shiori_izawa","http://pbs.twimg.com/profile_images/692003257783177216/RWMR2i29_normal.jpg",5791,NULL
898,1876,"2016-01-30 20:25:48","2016-01-30 20:25:48","いせきよしこ","演出役者歌い手声優のどれかをやってます。占い師に仕事は凄く出来るけど家庭運はないと言われたよ。",32,221,152,"yotty0119","http://pbs.twimg.com/profile_images/378800000469526986/c427922ba7b4489cb232e403480cfb73_normal.jpeg",8868,NULL
